turn_key,turn_id,conversation_id,call_key,turn_number,speaker,timestamp,utterance,expected_intent_key,detected_intent_key,confidence_score,sentiment,sentiment_score,fallback_flag,escalation_trigger_flag
16445,779b8961-c77f-4fa1-aa8a-ea6dd588a716,3975537c-334b-467d-8057-388ec558de32,4948.0,1,Bot,2026-04-29 19:15:20,Bot generated utterance 1,,,,,,0,0
16446,c136d23b-5298-4f9e-a3f8-996c1be60f2d,3975537c-334b-467d-8057-388ec558de32,4948.0,2,Customer,2026-04-29 19:15:22,Customer utterance 2,17.0,10.0,0.7204765144757425,Neutral,-0.0372882952264842,0,0
16447,57f677e5-bbbe-453e-9fee-65074ed7907a,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,1,Bot,2026-06-13 13:55:42,Bot generated utterance 1,,,,,,0,0
16448,42ed4c82-843c-4e46-94bc-1be35225ec45,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,2,Customer,2026-06-13 13:55:50,Customer utterance 2,16.0,,0.770909717545803,Neutral,0.219904240821833,1,0
16449,25195bfd-cfc8-4c14-885c-7a878b73d95a,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,3,Bot,2026-06-13 13:55:58,Bot generated utterance 3,,,,,,0,0
16450,4b0d7b48-00a4-4e2d-af36-d7e685350289,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,4,Customer,2026-06-13 13:56:04,Customer utterance 4,16.0,,0.6510765995886242,Neutral,-0.0411259568490968,1,0
16451,04b28f86-37a3-4c88-9b56-979a86b96c29,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,5,Bot,2026-06-13 13:56:07,Bot generated utterance 5,,,,,,0,0
16452,bd12939c-e6ff-43ee-83ec-ca525eef8e56,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,6,Customer,2026-06-13 13:56:15,Customer utterance 6,16.0,16.0,0.6059795635780919,Neutral,-0.0568440690940417,0,0
16453,8ce43167-c25b-41c9-9bf8-b9e249b7abe5,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,7,Bot,2026-06-13 13:56:22,Bot generated utterance 7,,,,,,0,0
16454,23f5ccd1-e062-4d2c-8926-91470f60e929,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,8,Customer,2026-06-13 13:56:24,Customer utterance 8,16.0,6.0,0.5046864113530037,Neutral,0.1010184697487879,0,0
16455,985407ca-d07e-4524-8a69-e73cbe77d101,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,9,Bot,2026-06-13 13:56:33,Bot generated utterance 9,,,,,,0,0
16456,8b1c867e-39ad-4462-80d4-6564b063e8c5,8bc378c2-61f7-441e-acbd-0659ac94866c,3399.0,10,Customer,2026-06-13 13:56:36,Customer utterance 10,16.0,16.0,0.5980831879752598,Negative,-0.3549301433023555,0,1
16457,5633dc96-80f2-44b6-8425-a8491827fb16,c1371a36-c423-4d87-a512-494a266669ea,7314.0,1,Bot,2026-02-12 12:57:23,Bot generated utterance 1,,,,,,0,0
16458,99479999-84ac-4a52-94bf-a99c097da7a2,c1371a36-c423-4d87-a512-494a266669ea,7314.0,2,Customer,2026-02-12 12:57:31,Customer utterance 2,19.0,19.0,0.7260157668938237,Positive,0.604352661583256,0,0
16459,50ee4373-c8aa-4314-b613-248aae3b9e91,c1371a36-c423-4d87-a512-494a266669ea,7314.0,3,Bot,2026-02-12 12:57:40,Bot generated utterance 3,,,,,,0,0
16460,ba6b4b36-d6a3-46ab-a8eb-b6c26e1993cc,c1371a36-c423-4d87-a512-494a266669ea,7314.0,4,Customer,2026-02-12 12:57:42,Customer utterance 4,19.0,,0.5838645103463784,Negative,-0.4030025561323143,1,0
16461,9c4fa140-6de5-40b8-8130-a5ab18ea7b66,c1371a36-c423-4d87-a512-494a266669ea,7314.0,5,Bot,2026-02-12 12:57:46,Bot generated utterance 5,,,,,,0,0
16462,6c7ad5e4-4113-4f29-8559-6854581ae218,c1371a36-c423-4d87-a512-494a266669ea,7314.0,6,Customer,2026-02-12 12:57:49,Customer utterance 6,19.0,19.0,0.6816167763552807,Neutral,0.1200195195873961,0,0
16463,0e71be94-7f98-4b98-99fb-a23b129ec389,c1371a36-c423-4d87-a512-494a266669ea,7314.0,7,Bot,2026-02-12 12:57:58,Bot generated utterance 7,,,,,,0,0
16464,23ed38a9-f34b-43fb-81ff-7f227ddb47ab,c1371a36-c423-4d87-a512-494a266669ea,7314.0,8,Customer,2026-02-12 12:58:04,Customer utterance 8,19.0,19.0,0.8846687668107347,Neutral,0.1502204354908407,0,0
16465,e236c9e7-b06c-4dd5-9b1d-2445cad1275c,d9ca39a3-fd82-4fc1-ba6b-1ec58a2adade,4859.0,1,Bot,2026-01-13 11:15:23,Bot generated utterance 1,,,,,,0,0
16466,79e78fd7-f9b8-47a5-83e8-6563b20a02cc,d9ca39a3-fd82-4fc1-ba6b-1ec58a2adade,4859.0,2,Customer,2026-01-13 11:15:28,Customer utterance 2,7.0,,0.6744776754874868,Negative,-0.6571998680067077,1,0
16467,ae031adf-76c1-46b6-82d4-b1a0fcf7ae99,d9ca39a3-fd82-4fc1-ba6b-1ec58a2adade,4859.0,3,Bot,2026-01-13 11:15:33,Bot generated utterance 3,,,,,,0,0
16468,c9629e3b-0d61-4e7b-9328-ac57c07eec83,d9ca39a3-fd82-4fc1-ba6b-1ec58a2adade,4859.0,4,Customer,2026-01-13 11:15:40,Customer utterance 4,7.0,7.0,0.5333848507948341,Neutral,0.1127540281132251,0,0
16469,65718a9d-3b97-4ec6-b402-99546583ed88,d9ca39a3-fd82-4fc1-ba6b-1ec58a2adade,4859.0,5,Bot,2026-01-13 11:15:48,Bot generated utterance 5,,,,,,0,0
16470,0d73659a-b7d4-47bc-9155-3a8e424b7fbb,d9ca39a3-fd82-4fc1-ba6b-1ec58a2adade,4859.0,6,Customer,2026-01-13 11:15:56,Customer utterance 6,7.0,13.0,0.544464148371701,Neutral,-0.0959302614033437,0,1
16471,8246eb22-4e93-481f-a6a7-864a328fda5d,96945e01-51be-4997-8791-3eb0625b9296,898.0,1,Bot,2026-05-19 16:45:10,Bot generated utterance 1,,,,,,0,0
16472,0e7b5312-2be9-410d-8f2a-465109db4b7a,96945e01-51be-4997-8791-3eb0625b9296,898.0,2,Customer,2026-05-19 16:45:19,Customer utterance 2,15.0,6.0,0.4796519984379008,Negative,-0.4017444969671409,0,0
16473,7f851f7f-b58f-4460-9d15-907ecf4dd0e9,96945e01-51be-4997-8791-3eb0625b9296,898.0,3,Bot,2026-05-19 16:45:28,Bot generated utterance 3,,,,,,0,0
16474,a2248187-676d-4104-a73d-cc5272b15022,96945e01-51be-4997-8791-3eb0625b9296,898.0,4,Customer,2026-05-19 16:45:34,Customer utterance 4,15.0,8.0,0.3755448470814935,Neutral,0.0831884377084577,0,0
16475,152a26e5-8978-424b-abe3-329e5c2214be,96945e01-51be-4997-8791-3eb0625b9296,898.0,5,Bot,2026-05-19 16:45:42,Bot generated utterance 5,,,,,,0,0
16476,8e1ff757-7f41-4cda-ace9-bec2ee930eea,96945e01-51be-4997-8791-3eb0625b9296,898.0,6,Customer,2026-05-19 16:45:46,Customer utterance 6,15.0,15.0,0.7577810165826422,Neutral,0.1892037305610403,0,0
16477,4dbb24b3-6b1c-44af-a4c2-21ba409f02ca,96945e01-51be-4997-8791-3eb0625b9296,898.0,7,Bot,2026-05-19 16:45:52,Bot generated utterance 7,,,,,,0,0
16478,2bbc9e1c-b743-482e-8ba7-d22b8fd21268,96945e01-51be-4997-8791-3eb0625b9296,898.0,8,Customer,2026-05-19 16:45:55,Customer utterance 8,15.0,,0.4933750105884828,Neutral,0.2588194961500336,1,0
16479,34b98bf9-0c47-46e2-b15a-9a9aa73cf7ef,96945e01-51be-4997-8791-3eb0625b9296,898.0,9,Bot,2026-05-19 16:46:04,Bot generated utterance 9,,,,,,0,0
16480,cbaa53a9-1f3a-47e8-981c-9cb55762f29a,96945e01-51be-4997-8791-3eb0625b9296,898.0,10,Customer,2026-05-19 16:46:08,Customer utterance 10,15.0,15.0,0.7115674848080963,Neutral,-0.2059245434638736,0,0
16481,b6828a53-7ca1-4d24-8f3e-c8c717c7ef22,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,1,Bot,2026-05-08 16:38:33,Bot generated utterance 1,,,,,,0,0
16482,479e77ea-dff9-4f40-a0ae-d4ff858c0b59,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,2,Customer,2026-05-08 16:38:42,Customer utterance 2,5.0,5.0,0.976809129314612,Positive,0.772661163525826,0,0
16483,4362ba9f-9d62-4b8e-8b01-0f1dc08ed0ee,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,3,Bot,2026-05-08 16:38:53,Bot generated utterance 3,,,,,,0,0
16484,f0820651-99b9-4628-a4f2-6b8fc643a1c5,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,4,Customer,2026-05-08 16:38:57,Customer utterance 4,5.0,5.0,0.9296957533615584,Positive,0.3863384215757395,0,0
16485,4a831020-460b-4c18-b27d-369a3171f610,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,5,Bot,2026-05-08 16:39:06,Bot generated utterance 5,,,,,,0,0
16486,963afdd7-f3f5-4e49-b8b1-7a0e89f9e1a5,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,6,Customer,2026-05-08 16:39:10,Customer utterance 6,5.0,5.0,0.9448095378294604,Positive,0.5537509708018868,0,0
16487,fc2ea7fd-6547-41d4-9e53-52b57b5452b9,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,7,Bot,2026-05-08 16:39:18,Bot generated utterance 7,,,,,,0,0
16488,7abfaee9-badd-4d1e-9f88-7a89925f63c8,a95832f2-c4c3-4c9c-a3df-b2abaaaece62,1793.0,8,Customer,2026-05-08 16:39:26,Customer utterance 8,5.0,5.0,0.8504193333583514,Positive,0.6332141249762364,0,0
16489,5ee8e819-7645-4458-9a8e-32f8c851c372,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,1,Bot,2026-04-08 15:49:44,Bot generated utterance 1,,,,,,0,0
16490,d87c3c69-5b96-4fec-8724-249c9ed51df1,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,2,Customer,2026-04-08 15:49:52,Customer utterance 2,12.0,,0.5507879341468237,Neutral,-0.2559801866534449,1,0
16491,afc294b2-5405-4542-8e36-42c1c47b75c5,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,3,Bot,2026-04-08 15:50:00,Bot generated utterance 3,,,,,,0,0
16492,222197fd-a9a0-44fe-97ec-3400111aac40,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,4,Customer,2026-04-08 15:50:04,Customer utterance 4,12.0,12.0,0.7652732532252281,Neutral,-0.1750058878208568,0,0
16493,0ba6bc43-9382-49c0-af61-740cfb3c84bb,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,5,Bot,2026-04-08 15:50:14,Bot generated utterance 5,,,,,,0,0
16494,659b4597-8c8a-4fbb-a0ca-88203d1398e6,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,6,Customer,2026-04-08 15:50:16,Customer utterance 6,12.0,,0.7203828194696402,Negative,-0.3516253519454423,1,0
16495,ad7129c1-25b2-434d-af8b-6888c05b4e76,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,7,Bot,2026-04-08 15:50:27,Bot generated utterance 7,,,,,,0,0
16496,8e354006-9690-4477-ae55-26f0c57f8ed9,747106a3-7776-40a9-93f8-aa7057345abe,5925.0,8,Customer,2026-04-08 15:50:29,Customer utterance 8,12.0,,0.7185731154179199,Neutral,-0.113975527306703,1,1
16497,f2e2ba27-5d6d-4705-af85-b5b978b5523b,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,1,Bot,2026-06-18 12:25:46,Bot generated utterance 1,,,,,,0,0
16498,374265ed-8ddc-4e7d-96d3-637909f08a1c,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,2,Customer,2026-06-18 12:25:55,Customer utterance 2,2.0,2.0,0.5545660104159698,Neutral,-0.0223430641963445,0,0
16499,e38170e7-1d13-4591-8fed-d456cbbb3b01,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,3,Bot,2026-06-18 12:26:02,Bot generated utterance 3,,,,,,0,0
16500,9734746a-99eb-4019-8917-77afd4fc359d,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,4,Customer,2026-06-18 12:26:06,Customer utterance 4,2.0,18.0,0.5944197893530223,Neutral,-0.0185810123440273,0,0
16501,981678a6-6c6b-4a4b-9f23-400ff0bf676b,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,5,Bot,2026-06-18 12:26:13,Bot generated utterance 5,,,,,,0,0
16502,c052d3e2-499c-414d-8f22-42b7df9ae2a4,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,6,Customer,2026-06-18 12:26:17,Customer utterance 6,2.0,,0.7804763125371776,Positive,0.4920945971541575,1,0
16503,045ef3bd-2e1e-4d4e-aebc-407422d57539,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,7,Bot,2026-06-18 12:26:29,Bot generated utterance 7,,,,,,0,0
16504,26db6480-4ef5-49b7-8a56-9de2d37addc1,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,8,Customer,2026-06-18 12:26:34,Customer utterance 8,2.0,2.0,0.6406421057941853,Neutral,-0.2723534431551481,0,0
16505,1f4da670-6b4c-4812-9c0e-fc061b58e09a,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,9,Bot,2026-06-18 12:26:48,Bot generated utterance 9,,,,,,0,0
16506,0738706c-3f13-4850-8f95-947a31a11206,e6e278d5-0cce-4154-b45a-663299aea9f0,827.0,10,Customer,2026-06-18 12:26:51,Customer utterance 10,2.0,2.0,0.8560062566164036,Neutral,0.2767125461854465,0,0
16507,5c594b20-90ed-406f-a898-a7b9584dc54f,6476d91e-34e4-4350-b04e-3fa452ae3aae,5435.0,1,Bot,2026-03-19 12:29:41,Bot generated utterance 1,,,,,,0,0
16508,67b9b750-dd18-43e0-b8de-6a38a9811dd8,6476d91e-34e4-4350-b04e-3fa452ae3aae,5435.0,2,Customer,2026-03-19 12:29:50,Customer utterance 2,17.0,,0.1876072865092869,Negative,-0.4640596956751278,1,0
16509,8c6b8fcc-bbd7-40fc-b4d0-cc9fe756cb38,6476d91e-34e4-4350-b04e-3fa452ae3aae,5435.0,3,Bot,2026-03-19 12:29:56,Bot generated utterance 3,,,,,,0,0
16510,61a8da41-45bb-40fc-8e51-dfd9305c4e4f,6476d91e-34e4-4350-b04e-3fa452ae3aae,5435.0,4,Customer,2026-03-19 12:30:04,Customer utterance 4,17.0,17.0,0.372166496305737,Negative,-0.8124303484943606,0,1
16511,0fb54cc9-b22a-44d4-88ab-30d1f159a65c,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,1,Bot,2026-01-11 10:57:20,Bot generated utterance 1,,,,,,0,0
16512,c61327dd-a2a0-4c60-bcf0-5c140318940b,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,2,Customer,2026-01-11 10:57:29,Customer utterance 2,10.0,10.0,0.8207892386970359,Neutral,-0.0363481151144946,0,0
16513,5b32b822-1008-46bb-898b-c318d09f14a7,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,3,Bot,2026-01-11 10:57:34,Bot generated utterance 3,,,,,,0,0
16514,c2bc6561-751e-4f60-8f5b-3d828e96828f,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,4,Customer,2026-01-11 10:57:41,Customer utterance 4,10.0,10.0,0.7898867150245533,Neutral,0.1385674724364805,0,0
16515,5cfcd62b-8ef5-42a5-aa3b-9fc827f8fadc,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,5,Bot,2026-01-11 10:57:51,Bot generated utterance 5,,,,,,0,0
16516,dd726f76-7561-45a4-945d-9c3cff7ac7a3,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,6,Customer,2026-01-11 10:57:56,Customer utterance 6,10.0,10.0,0.9047679948306744,Positive,0.4480604633102123,0,0
16517,789537de-efd7-467e-90dd-0178ce119222,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,7,Bot,2026-01-11 10:58:03,Bot generated utterance 7,,,,,,0,0
16518,59bfaaa3-4c3b-43ca-9154-96c341acbb27,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,8,Customer,2026-01-11 10:58:10,Customer utterance 8,10.0,10.0,0.7837030435042219,Positive,0.4720154687724283,0,0
16519,23599c50-9282-437d-be7d-5023e4f26631,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,9,Bot,2026-01-11 10:58:16,Bot generated utterance 9,,,,,,0,0
16520,595ea29a-1a56-4b80-8532-590a345b3ae7,cdfa069b-cdeb-459a-aa16-8262f729785f,1568.0,10,Customer,2026-01-11 10:58:18,Customer utterance 10,10.0,19.0,0.8794023304343864,Neutral,0.209155520343671,0,0
16521,71d97d65-fbce-4e27-87c5-a00f5b488962,8f8626e5-cde2-4f5f-bdb7-e707bcf7d4dc,5169.0,1,Bot,2026-01-04 10:30:32,Bot generated utterance 1,,,,,,0,0
16522,16451fdf-7d28-4240-aab4-ceae2c117148,8f8626e5-cde2-4f5f-bdb7-e707bcf7d4dc,5169.0,2,Customer,2026-01-04 10:30:40,Customer utterance 2,18.0,18.0,0.6412682107443212,Positive,0.4837351949388422,0,0
16523,b13c6a02-f24f-4049-9536-31da2edbd0bc,8f8626e5-cde2-4f5f-bdb7-e707bcf7d4dc,5169.0,3,Bot,2026-01-04 10:30:52,Bot generated utterance 3,,,,,,0,0
16524,b883e64f-3402-4423-9411-c2d80fb57d27,8f8626e5-cde2-4f5f-bdb7-e707bcf7d4dc,5169.0,4,Customer,2026-01-04 10:30:57,Customer utterance 4,18.0,18.0,0.8101759797211574,Neutral,-0.2085935229542213,0,0
16525,658949f3-1cb2-4a88-a82c-7ae344fde42e,8f8626e5-cde2-4f5f-bdb7-e707bcf7d4dc,5169.0,5,Bot,2026-01-04 10:31:03,Bot generated utterance 5,,,,,,0,0
16526,11b18fd4-5b17-4df1-bd4c-562ebcbde13a,8f8626e5-cde2-4f5f-bdb7-e707bcf7d4dc,5169.0,6,Customer,2026-01-04 10:31:10,Customer utterance 6,18.0,,0.7023339651250993,Positive,0.4614255076384055,1,0
16527,fdf33f3e-ef8e-47f1-a6bc-de5bfec99f9c,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,1,Bot,2026-01-18 19:39:28,Bot generated utterance 1,,,,,,0,0
16528,cbcf4bfa-5e71-49c9-acdb-3a95a1b4df37,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,2,Customer,2026-01-18 19:39:32,Customer utterance 2,17.0,,0.4263049582787552,Neutral,-0.1201780204609336,1,0
16529,838a36da-5734-405d-98de-918f1e62c40f,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,3,Bot,,Bot generated utterance 3,,,,,,0,0
16530,1629d465-019b-4526-b7c0-6f2e571fef39,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,4,Customer,2026-01-18 19:39:52,Customer utterance 4,17.0,11.0,0.4299572479635382,Negative,-0.3853388195918783,0,0
16531,f0183bea-2b42-43e8-9d6d-64df3a6b330a,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,5,Bot,2026-01-18 19:40:01,Bot generated utterance 5,,,,,,0,0
16532,ab4db31c-8452-4780-9b3e-c358d33328dc,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,6,Customer,2026-01-18 19:40:08,Customer utterance 6,17.0,7.0,0.4056951930017687,Negative,-0.3095955312478214,0,0
16533,0e64f03e-177b-43a2-ac55-05d854bd93b2,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,7,Bot,2026-01-18 19:40:16,Bot generated utterance 7,,,,,,0,0
16534,1a01f23c-bdad-405c-a7e4-fa6dcdd0297d,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,8,Customer,2026-01-18 19:40:23,Customer utterance 8,17.0,,0.235548093435647,Neutral,-0.0066638755239397,1,0
16535,4dafd7f9-5e82-4e7d-92dd-9867eee54177,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,9,Bot,2026-01-18 19:40:32,Bot generated utterance 9,,,,,,0,0
16536,e1c68259-8ea1-448a-9d86-8f781d0cce83,bc1c7fbc-6396-4c04-86ee-ae81d843f8a4,2344.0,10,Customer,2026-01-18 19:40:37,Customer utterance 10,17.0,8.0,0.3428461576689467,Neutral,-0.062187482349437,0,1
16537,8294ee9a-cccb-4114-b072-1964996b70cf,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,1,Bot,2026-06-21 08:52:39,Bot generated utterance 1,,,,,,0,0
16538,4efecd9c-0a4d-4480-97c9-f2648a9e12a4,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,2,Customer,2026-06-21 08:52:48,Customer utterance 2,18.0,18.0,0.8003197557806689,Positive,0.6198034613834802,0,0
16539,d28c5753-c956-4578-8142-cc81d3dcda6b,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,3,Bot,2026-06-21 08:53:00,Bot generated utterance 3,,,,,,0,0
16540,75778c22-3dee-44af-bcd4-77954a583933,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,4,Customer,2026-06-21 08:53:02,Customer utterance 4,18.0,,0.8569942242502829,Positive,0.6671804364653047,1,0
16541,2e6487c9-043a-4438-8cd7-b34515bdd053,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,5,Bot,2026-06-21 08:53:09,Bot generated utterance 5,,,,,,0,0
16542,46a9d0c7-cf1c-47b7-b332-d5bb1bb7283e,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,6,Customer,2026-06-21 08:53:17,Customer utterance 6,18.0,18.0,0.9161254626417672,Positive,0.4852881319563018,0,0
16543,a9029df5-8649-4d03-90af-7b72c8f57d91,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,7,Bot,2026-06-21 08:53:25,Bot generated utterance 7,,,,,,0,0
16544,d51117bc-ebc9-4666-80fb-10213f505980,c9bb28ac-3d45-4995-bd65-a40cd6332706,3357.0,8,Customer,2026-06-21 08:53:34,Customer utterance 8,18.0,,0.8971738147031384,Positive,0.4093656990825829,1,0
16545,b1b00115-e09c-4f9b-97b9-68f32b3a283d,898c94dd-c11b-4323-991e-7d8457469066,5722.0,1,Bot,2026-03-07 16:28:07,Bot generated utterance 1,,,,,,0,0
16546,6ee8f014-7a47-421f-872c-4537502646b1,898c94dd-c11b-4323-991e-7d8457469066,5722.0,2,Customer,2026-03-07 16:28:16,Customer utterance 2,14.0,15.0,0.6096196368790594,Neutral,-0.2519406284300637,0,0
16547,801c9198-e6a3-43ea-a3b2-e848fc449776,898c94dd-c11b-4323-991e-7d8457469066,5722.0,3,Bot,2026-03-07 16:28:26,Bot generated utterance 3,,,,,,0,0
16548,8ad743de-c842-4abc-9c62-dd18065d2bda,898c94dd-c11b-4323-991e-7d8457469066,5722.0,4,Customer,2026-03-07 16:28:31,Customer utterance 4,14.0,14.0,0.7526576308736121,Neutral,0.0237155286561039,0,0
16549,df7dca73-289c-497e-98d3-22d47d8fb7fe,898c94dd-c11b-4323-991e-7d8457469066,5722.0,5,Bot,2026-03-07 16:28:35,Bot generated utterance 5,,,,,,0,0
16550,ea553ca4-b583-4e04-a3ac-9921fb4f42ae,898c94dd-c11b-4323-991e-7d8457469066,5722.0,6,Customer,2026-03-07 16:28:44,Customer utterance 6,14.0,7.0,0.5487528583983489,Positive,0.4307963077302761,0,0
16551,71c3f47e-2528-4ac7-bfe7-8621da4cc5b6,898c94dd-c11b-4323-991e-7d8457469066,5722.0,7,Bot,2026-03-07 16:28:52_BAD,Bot generated utterance 7,,,,,,0,0
16552,7ddeb66b-a9e0-48de-bfae-ea5d9ee437a8,898c94dd-c11b-4323-991e-7d8457469066,5722.0,8,Customer,2026-03-07 16:29:00,Customer utterance 8,14.0,14.0,0.6015392024848106,Negative,-0.6002145608646556,0,0
16553,4434bcec-a8e2-437a-a045-c28fdcb3fefe,898c94dd-c11b-4323-991e-7d8457469066,5722.0,9,Bot,2026-03-07 16:29:09,Bot generated utterance 9,,,,,,0,0
16554,f6ecb52f-e58b-4284-baff-5c8004783435,898c94dd-c11b-4323-991e-7d8457469066,5722.0,10,Customer,2026-03-07 16:29:12,Customer utterance 10,14.0,14.0,0.6063408423948343,Negative,-0.3664452384463075,0,0
16555,5fac5ceb-24a0-45b5-a9d6-099910e4d5f3,26d33490-bfed-407c-be5e-d34109fc3197,66.0,1,Bot,2026-04-25 09:41:59,Bot generated utterance 1,,,,,,0,0
16556,ce4b5c9d-50ba-4c6c-9861-ce89567d017b,26d33490-bfed-407c-be5e-d34109fc3197,66.0,2,Customer,2026-04-25 09:42:04,Customer utterance 2,1.0,15.0,0.8639647875907807,Neutral,0.1957836985281018,0,0
16557,00dfae5b-24e0-488b-8195-8165d61aaf03,26d33490-bfed-407c-be5e-d34109fc3197,66.0,3,Bot,2026-04-25 09:42:09,Bot generated utterance 3,,,,,,0,0
16558,53b5643f-eefc-4149-ac5b-bb6635854c79,26d33490-bfed-407c-be5e-d34109fc3197,66.0,4,Customer,2026-04-25 09:42:17,Customer utterance 4,1.0,,0.6213917102212796,Positive,0.5211570405883252,1,0
16559,813cb91a-6058-45aa-8e7a-e8147bb62616,26d33490-bfed-407c-be5e-d34109fc3197,66.0,5,Bot,2026-04-25 09:42:31,Bot generated utterance 5,,,,,,0,0
16560,d8059bdd-0020-41b2-b9b2-c27fe06f3694,26d33490-bfed-407c-be5e-d34109fc3197,66.0,6,Customer,2026-04-25 09:42:38,Customer utterance 6,1.0,1.0,0.8992927899663419,Positive,0.3856910986554935,0,0
16561,761051c3-d266-4151-a98e-bdc35d7a7b54,26d33490-bfed-407c-be5e-d34109fc3197,66.0,7,Bot,2026-04-25 09:42:46,Bot generated utterance 7,,,,,,0,0
16562,05bb3ab4-d2d7-40cf-9136-c29c7a08d5c2,26d33490-bfed-407c-be5e-d34109fc3197,66.0,8,Customer,2026-04-25 09:42:49,Customer utterance 8,1.0,1.0,0.6768808811308062,Positive,0.3006103395665904,0,0
16563,a2b29e98-1503-4a7c-8edf-c065038ea36f,5cc443a1-6ee4-46ec-9371-f4272bbe67b7,2582.0,1,Bot,2026-01-22 09:33:04,Bot generated utterance 1,,,,,,0,0
16564,23b188df-6ad0-481e-949b-f65509240222,5cc443a1-6ee4-46ec-9371-f4272bbe67b7,2582.0,2,Customer,2026-01-22 09:33:09,Customer utterance 2,19.0,,0.8256283900691506,Positive,0.6262559261520986,1,0
16565,39f7cb6c-05a9-4ff7-98c3-0d40d86db8ba,5cc443a1-6ee4-46ec-9371-f4272bbe67b7,2582.0,3,Bot,2026-01-22 09:33:15,Bot generated utterance 3,,,,,,0,0
16566,df6358a9-cd43-4b6d-a1c5-8817ae2f7cb0,5cc443a1-6ee4-46ec-9371-f4272bbe67b7,2582.0,4,Customer,2026-01-22 09:33:23,Customer utterance 4,19.0,,0.7976911999456116,Positive,0.63199279403671,1,0
16567,f910f58c-7c97-4109-af0a-b1494a4e21c5,5cc443a1-6ee4-46ec-9371-f4272bbe67b7,2582.0,5,Bot,2026-01-22 09:33:35,Bot generated utterance 5,,,,,,0,0
16568,5e570e8c-53ec-48b2-8fe8-0f571533f14c,5cc443a1-6ee4-46ec-9371-f4272bbe67b7,2582.0,6,Customer,2026-01-22 09:33:40,Customer utterance 6,19.0,19.0,0.8018449584864747,Neutral,0.1856081134528973,0,0
